Rank,Restaurant,Score,Total Reviews,Yelp Rating,Yelp Reviews,Google Rating,Google Reviews,Price,Cuisine,City,Google Maps URL,Snapshot UTC,Google Only
23,Brigade,9.0,1349,3.9,210,4.6,1139,,"New American, Cocktail Bars","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJD9zUpL1FRVMRY4srhYuWeS8,2026-03-28T21:24:58.540Z,false
24,I-Ho's Korean Grill,8.9,1275,4.3,251,4.5,1024,$$,"Korean, Barbeque, Cocktail Bars","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJ-2NHAqNFRVMRduIMfkw1KpI,2026-03-28T21:24:58.540Z,false
25,Fiesta Mexicana,8.0,1262,3.5,162,4.1,1100,$$,Mexican,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJN89udQNFRVMR6HlzSA-Nuug,2026-03-28T21:24:58.540Z,false
26,Burger Bob's,8.2,1241,3.4,179,4.2,1062,$$,Burgers,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJG1izkFBERVMR6FgIxbTyVho,2026-03-28T21:24:58.540Z,false
27,Storm Castle Cafe ,9.3,1211,4.5,238,4.7,973,$$,"Breakfast & Brunch, Cafes, Beer Bar","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJu7zmigVFRVMRMIzDJOFABao,2026-03-28T21:24:58.540Z,false
28,Bridger Brewing,9.2,1210,4.4,386,4.7,824,$$,"Breweries, Pizza","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJkfhboAVFRVMRkNSc75QEIos,2026-03-28T21:24:58.540Z,false
29,Pickle Barrel,8.8,1153,3.8,171,4.5,982,$,Sandwiches,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJM5pzm6pFRVMRP1q4eng4M0Y,2026-03-28T21:24:58.540Z,false
30,Red Tractor Pizza,8.4,1150,3.8,249,4.3,901,$$,"Pizza, Italian, Vegan","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJu1rjuFJERVMRAozAzLsOKJY,2026-03-28T21:24:58.540Z,false
31,Bozeman Taproom & Spirits,8.8,1140,3.9,198,4.5,942,$$,"Beer Bar, American","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJc-xclFtERVMRk1l4E38P-aE,2026-03-28T21:24:58.540Z,false
32,Pizza Campania - Wood Fired,8.8,1075,4.2,309,4.5,766,$$,"Pizza, Italian","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJAaGnkGpERVMRE9IVvnYM4Vc,2026-03-28T21:24:58.540Z,false
33,Cateye Cafe,8.7,1007,4.0,286,4.5,721,$$,"New American, Breakfast & Brunch, Sandwiches","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJ37eocFpERVMRnHOCVbT9gUw,2026-03-28T21:24:58.540Z,false
34,Plonk,8.8,978,4.2,325,4.5,653,$$,"New American, Wine Bars, Cocktail Bars","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJ4z9Ia1pERVMRpqVbTvrYs3s,2026-03-28T21:24:58.540Z,false
35,Urban Kitchen,8.5,971,4.0,378,4.4,593,$$,New American,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJpTNzh1pERVMRBk_s1A7yrMc,2026-03-28T21:24:58.540Z,false
36,Mountains Walking Brewery,9.0,966,4.2,254,4.6,712,$$,Breweries,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJp5lZdWhERVMRt3ZdJb73hK8,2026-03-28T21:24:58.540Z,false
37,Whistle Pig Korean,9.1,962,4.5,281,4.6,681,$$,Korean,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJkYPoh1BERVMRio9h_nyC7RI,2026-03-28T21:24:58.540Z,false
38,Pakeezah Authentic Indian Cuisine,8.3,933,3.9,160,4.2,773,$$,Indian,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJ1eg4lEFFRVMRQNQ9tgK_YYE,2026-03-28T21:24:58.540Z,false
39,Wild Joe*s Coffee Spot,9.0,929,4.1,212,4.6,717,$,"Coffee & Tea, Breakfast & Brunch, Ice Cream & Frozen Yogurt","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJLwhsD1pERVMR81riBlYnLI0,2026-03-28T21:24:58.540Z,false
40,Thai Basil,8.1,898,3.5,193,4.2,705,$$,Thai,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJ2w0xXjNERVMRPuDoDxwAYII,2026-03-28T21:24:58.540Z,false
41,Bagelworks,8.0,879,3.2,172,4.2,707,$,"Bagels, Breakfast & Brunch, American","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJcWiDTlJERVMRADt-IgxyXFE,2026-03-28T21:24:58.540Z,false
42,Sweet Chili Asian Bistro,8.4,876,3.8,309,4.4,567,$$,"Thai, Asian Fusion, Sushi Bars","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJjZ3nFVpERVMRC2z6zDVWXnA,2026-03-28T21:24:58.540Z,false
43,Naked Noodle,8.4,865,3.7,218,4.4,647,$,Noodles,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJEasNlVBERVMRbxQODI6xmDk,2026-03-28T21:24:58.540Z,false
44,The Bay Bar & Grille,8.0,860,2.9,121,4.2,739,$$,"Bars, American","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJp4doaaJFRVMRkppFPTNMmmo,2026-03-28T21:24:58.540Z,false
